student_id,city,city_development_index,gender,relevant_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,job_change
30730,city_136,0.897,null,No relevant experience,Full time course,High School,null,4,null,null,2,14,0
19049,city_44,0.725,null,No relevant experience,Full time course,Masters,STEM,8,null,null,1,27,0
21403,city_101,0.558,Male,Has relevant experience,Full time course,Graduate,STEM,4,<10,null,2,19,0
25998,city_136,0.897,Male,Has relevant experience,no_enrollment,Masters,STEM,9,10000+,Pvt Ltd,2,47,0
23807,city_118,0.722,null,No relevant experience,no_enrollment,Masters,STEM,12,null,null,>4,98,0
30378,city_104,0.924,null,Has relevant experience,no_enrollment,Masters,STEM,8,null,null,never,40,0
11092,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,14,50-99,Pvt Ltd,2,39,0
4657,city_114,0.926,Male,Has relevant experience,Part time course,null,null,>20,null,null,never,52,0
9316,city_23,0.899,null,Has relevant experience,no_enrollment,Graduate,STEM,6,500-999,null,2,28,1
31771,city_114,0.926,Male,Has relevant experience,no_enrollment,Graduate,STEM,6,1000-4999,Pvt Ltd,1,182,0
17742,city_150,0.698,null,No relevant experience,Full time course,Graduate,STEM,7,100-499,Pvt Ltd,2,44,0
26947,city_23,0.899,Male,No relevant experience,no_enrollment,Masters,Other,16,null,null,never,35,0
4708,city_20,0.796,Male,Has relevant experience,Full time course,Graduate,Arts,9,null,Funded Startup,1,29,0
30391,city_16,0.91,Male,No relevant experience,Full time course,High School,null,4,null,null,1,78,0
16095,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,Arts,7,<10,Pvt Ltd,>4,125,0
21031,city_160,0.92,Female,Has relevant experience,no_enrollment,Graduate,Humanities,1,null,null,1,35,1
24770,city_103,0.92,null,Has relevant experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,4,69,0
11892,city_36,0.893,Male,Has relevant experience,no_enrollment,Graduate,STEM,6,100-499,Early Stage Startup,1,52,0
15315,city_89,0.925,Female,Has relevant experience,no_enrollment,Graduate,STEM,9,<10,Pvt Ltd,1,90,0
31497,city_67,0.855,Male,Has relevant experience,no_enrollment,High School,null,17,null,null,1,56,0
18134,city_175,0.776,Male,Has relevant experience,no_enrollment,Masters,STEM,11,null,null,1,153,0
21701,city_123,0.738,null,Has relevant experience,Full time course,Graduate,STEM,5,100-499,Pvt Ltd,never,40,0
3742,city_103,0.92,Female,Has relevant experience,no_enrollment,Masters,STEM,11,Oct-49,Pvt Ltd,>4,47,0
2198,city_21,0.624,Male,Has relevant experience,no_enrollment,Graduate,Business Degree,6,1000-4999,Pvt Ltd,1,17,1
31698,city_160,0.92,Male,Has relevant experience,no_enrollment,Masters,STEM,>20,null,null,>4,51,1
364,city_16,0.91,Male,Has relevant experience,no_enrollment,Graduate,STEM,>20,1000-4999,Public Sector,>4,23,0
5815,city_104,0.924,Male,Has relevant experience,no_enrollment,High School,null,>20,null,null,>4,80,0
24632,city_160,0.92,null,No relevant experience,no_enrollment,Phd,STEM,>20,5000-9999,Public Sector,>4,19,0
31830,city_61,0.913,Male,Has relevant experience,no_enrollment,Graduate,Other,10,5000-9999,Public Sector,1,7,0
19277,city_67,0.855,Male,Has relevant experience,no_enrollment,Graduate,STEM,7,1000-4999,Pvt Ltd,2,100,1
9394,city_128,0.527,Male,No relevant experience,no_enrollment,Graduate,STEM,5,100-499,Pvt Ltd,1,15,0
14380,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,Arts,9,50-99,Pvt Ltd,1,9,0
28067,city_103,0.92,Male,Has relevant experience,no_enrollment,Masters,STEM,>20,1000-4999,Public Sector,>4,36,0
28108,city_103,0.92,Male,Has relevant experience,no_enrollment,Phd,STEM,>20,null,null,1,72,1
27662,city_136,0.897,Male,Has relevant experience,Full time course,Masters,STEM,7,null,null,1,6,1
24805,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,6,100-499,Pvt Ltd,1,25,0
27079,city_71,0.884,Male,Has relevant experience,no_enrollment,Masters,STEM,19,<10,Funded Startup,1,41,0
15813,city_114,0.926,null,Has relevant experience,no_enrollment,High School,null,9,null,null,1,42,0
30499,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,12,null,null,1,190,0
22287,city_176,0.764,Male,Has relevant experience,null,Masters,STEM,14,100-499,NGO,1,51,0
1912,city_21,0.624,Male,Has relevant experience,null,Graduate,STEM,1,null,null,never,162,1
16545,city_28,0.939,Male,No relevant experience,Full time course,High School,null,2,null,null,never,46,0
18973,city_36,0.893,null,Has relevant experience,no_enrollment,High School,null,>20,10000+,Pvt Ltd,>4,35,0
3692,city_46,0.762,Male,Has relevant experience,Part time course,Graduate,STEM,12,500-999,Pvt Ltd,2,70,0
16292,city_21,0.624,Male,Has relevant experience,Full time course,Graduate,STEM,2,50-99,Pvt Ltd,never,50,1
19090,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,9,1000-4999,Pvt Ltd,>4,16,0
32807,city_21,0.624,Male,No relevant experience,Full time course,Masters,STEM,5,50-99,Pvt Ltd,4,6,0
2713,city_16,0.91,null,Has relevant experience,no_enrollment,Graduate,STEM,10,10000+,Pvt Ltd,1,9,0
21486,city_114,0.926,null,Has relevant experience,no_enrollment,Masters,STEM,>20,<10,Pvt Ltd,2,34,0
27986,city_45,0.89,Female,Has relevant experience,no_enrollment,High School,null,16,1000-4999,Pvt Ltd,3,48,0
27288,city_16,0.91,Male,Has relevant experience,no_enrollment,High School,null,5,<10,Early Stage Startup,1,98,1
32562,city_126,0.479,null,Has relevant experience,no_enrollment,null,null,18,null,null,never,61,1
33235,city_21,0.624,Male,No relevant experience,Full time course,High School,null,4,null,null,never,74,1
25059,city_61,0.913,null,Has relevant experience,no_enrollment,Phd,STEM,>20,<10,Early Stage Startup,>4,17,0
10154,city_67,0.855,Female,No relevant experience,Full time course,Graduate,STEM,14,null,null,1,156,0
28567,city_136,0.897,Male,Has relevant experience,no_enrollment,Masters,STEM,5,null,null,>4,8,0
27480,city_104,0.924,Male,Has relevant experience,Full time course,Graduate,STEM,6,null,null,1,45,0
33013,city_102,0.804,Male,No relevant experience,Full time course,High School,null,6,Oct-49,Early Stage Startup,1,43,0
14763,city_102,0.804,Male,Has relevant experience,no_enrollment,Primary School,null,11,null,null,>4,78,0
15612,city_128,0.527,Male,Has relevant experience,no_enrollment,Graduate,STEM,2,Oct-49,Pvt Ltd,never,28,0
15052,city_160,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,10,Oct-49,Pvt Ltd,1,44,0
15045,city_116,0.743,Male,Has relevant experience,no_enrollment,Graduate,STEM,12,100-499,null,3,100,0
1606,city_138,0.836,Male,Has relevant experience,no_enrollment,Masters,STEM,17,50-99,Funded Startup,1,116,0
19973,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,16,10000+,Pvt Ltd,1,48,0
12198,city_128,0.527,Male,No relevant experience,no_enrollment,Graduate,STEM,3,500-999,Funded Startup,1,30,0
27791,city_103,0.92,Male,Has relevant experience,Part time course,Graduate,STEM,5,<10,Early Stage Startup,1,17,1
23321,city_21,0.624,Male,Has relevant experience,Full time course,Graduate,STEM,3,Oct-49,Pvt Ltd,1,53,1
14129,city_173,0.878,Male,Has relevant experience,no_enrollment,High School,null,17,null,null,1,34,0
11302,city_103,0.92,Female,Has relevant experience,no_enrollment,Graduate,STEM,6,50-99,Funded Startup,1,21,0
26669,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,6,50-99,Pvt Ltd,2,148,0
2482,city_136,0.897,null,Has relevant experience,no_enrollment,Masters,STEM,2,<10,Early Stage Startup,null,54,0
32974,city_103,0.92,Male,Has relevant experience,Part time course,Graduate,STEM,6,1000-4999,null,1,26,0
19833,city_100,0.887,Male,Has relevant experience,no_enrollment,Masters,STEM,6,<10,Pvt Ltd,1,44,0
22626,city_104,0.924,Male,Has relevant experience,Full time course,Graduate,STEM,6,50-99,Pvt Ltd,1,86,0
30349,city_64,0.666,Male,Has relevant experience,no_enrollment,Graduate,STEM,12,100-499,Pvt Ltd,>4,32,0
27738,city_160,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,>20,100-499,Pvt Ltd,3,35,0
5666,city_114,0.926,Male,Has relevant experience,no_enrollment,Masters,STEM,14,50-99,Pvt Ltd,1,23,1
27821,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,7,0
4277,city_71,0.884,Male,Has relevant experience,Part time course,Graduate,STEM,>20,null,null,2,6,1
16130,city_103,0.92,Female,Has relevant experience,no_enrollment,Graduate,Other,5,10000+,null,2,83,0
19635,city_24,0.698,Male,No relevant experience,Full time course,Graduate,STEM,5,10000+,Pvt Ltd,1,24,0
32223,city_103,0.92,Other,Has relevant experience,no_enrollment,Graduate,Arts,2,500-999,null,1,96,0
9092,city_104,0.924,null,No relevant experience,no_enrollment,Graduate,STEM,7,null,null,4,90,0
12485,city_165,0.903,Male,Has relevant experience,no_enrollment,Graduate,STEM,>20,100-499,Pvt Ltd,2,89,0
19536,city_21,0.624,Male,Has relevant experience,no_enrollment,Masters,STEM,5,500-999,Pvt Ltd,1,10,1
8777,city_114,0.926,Male,No relevant experience,Full time course,High School,null,14,null,null,never,3,0
1902,city_162,0.767,null,Has relevant experience,Full time course,Graduate,STEM,6,500-999,NGO,1,155,0
17774,city_21,0.624,Male,Has relevant experience,null,Graduate,STEM,4,null,null,1,16,0
15078,city_103,0.92,Male,No relevant experience,no_enrollment,Graduate,STEM,11,null,null,1,35,1
11176,city_103,0.92,null,No relevant experience,no_enrollment,Masters,Humanities,3,10000+,Other,null,131,0
25455,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,>20,Oct-49,Pvt Ltd,2,160,0
25053,city_73,0.754,null,Has relevant experience,no_enrollment,Graduate,STEM,>20,500-999,Pvt Ltd,4,47,1
16781,city_16,0.91,null,Has relevant experience,no_enrollment,Graduate,STEM,>20,Oct-49,Pvt Ltd,1,30,0
25922,city_103,0.92,Male,Has relevant experience,no_enrollment,Masters,STEM,>20,100-499,null,1,68,0
6607,city_21,0.624,Male,Has relevant experience,Full time course,Graduate,STEM,5,<10,Early Stage Startup,never,57,1
29062,city_21,0.624,Male,No relevant experience,Full time course,High School,null,5,null,null,never,47,1
10203,city_46,0.762,Male,No relevant experience,Part time course,Graduate,STEM,5,null,null,1,32,1
24835,city_115,0.789,Male,Has relevant experience,Full time course,Graduate,STEM,15,null,null,1,108,1
31237,city_21,0.624,Male,Has relevant experience,Full time course,Masters,STEM,4,50-99,Pvt Ltd,1,151,1
28398,city_67,0.855,Male,Has relevant experience,no_enrollment,Graduate,STEM,14,100-499,Pvt Ltd,>4,53,0
6007,city_102,0.804,Male,Has relevant experience,no_enrollment,Graduate,STEM,>20,100-499,Pvt Ltd,>4,8,0
3479,city_103,0.92,null,No relevant experience,Full time course,Graduate,STEM,4,null,Public Sector,1,15,0
9099,city_21,0.624,Male,No relevant experience,Part time course,Graduate,STEM,2,null,null,never,77,1
15756,city_104,0.924,null,No relevant experience,Full time course,High School,null,2,Oct-49,Early Stage Startup,1,74,0
29971,city_28,0.939,Male,No relevant experience,no_enrollment,Graduate,STEM,4,1000-4999,Public Sector,1,14,1
3702,city_103,0.92,Male,Has relevant experience,no_enrollment,High School,null,6,Oct-49,Pvt Ltd,>4,62,0
26024,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,18,500-999,Pvt Ltd,>4,164,0
20706,city_90,0.698,null,Has relevant experience,Full time course,null,null,4,100-499,Pvt Ltd,2,26,1
2905,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,13,100-499,Pvt Ltd,1,29,0
18076,city_16,0.91,Male,Has relevant experience,no_enrollment,Graduate,STEM,5,100-499,Funded Startup,3,73,0
30287,city_21,0.624,Male,Has relevant experience,no_enrollment,Graduate,STEM,7,50-99,Pvt Ltd,1,12,1
11450,city_114,0.926,Male,No relevant experience,no_enrollment,Masters,STEM,19,1000-4999,Public Sector,>4,48,0
29675,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,12,10000+,Pvt Ltd,4,138,0
4779,city_102,0.804,Male,Has relevant experience,no_enrollment,Graduate,Other,17,null,null,null,73,0
14765,city_136,0.897,Male,Has relevant experience,no_enrollment,Masters,STEM,7,Oct-49,Pvt Ltd,2,64,0
28791,city_114,0.926,Male,No relevant experience,Part time course,Graduate,STEM,5,10000+,Public Sector,>4,54,1
30634,city_103,0.92,Male,No relevant experience,Full time course,Graduate,STEM,10,null,null,3,78,1
2052,city_97,0.925,Male,Has relevant experience,Part time course,Masters,STEM,9,50-99,Pvt Ltd,4,52,0
13577,city_11,0.55,Male,Has relevant experience,no_enrollment,Graduate,STEM,16,50-99,Pvt Ltd,3,18,1
10087,city_103,0.92,Male,No relevant experience,no_enrollment,Graduate,STEM,17,5000-9999,Pvt Ltd,>4,67,0
24915,city_21,0.624,Male,Has relevant experience,Full time course,Graduate,STEM,6,Oct-49,Pvt Ltd,1,232,1
33069,city_90,0.698,Male,No relevant experience,Full time course,Graduate,STEM,1,null,null,1,13,0
9300,city_16,0.91,null,Has relevant experience,no_enrollment,Graduate,STEM,13,Oct-49,Pvt Ltd,>4,29,0
32572,city_36,0.893,Male,Has relevant experience,Part time course,Graduate,No Major,9,Oct-49,Pvt Ltd,2,38,0
31287,city_176,0.764,Male,Has relevant experience,no_enrollment,Graduate,STEM,3,<10,Pvt Ltd,1,12,0
33360,city_103,0.92,Male,Has relevant experience,no_enrollment,Masters,STEM,17,null,null,>4,65,1
25971,city_162,0.767,null,Has relevant experience,no_enrollment,Graduate,STEM,18,100-499,Pvt Ltd,never,14,0
62,city_103,0.92,null,No relevant experience,Full time course,Graduate,STEM,3,null,null,1,49,0
31051,city_173,0.878,Male,Has relevant experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,>4,25,0
5620,city_21,0.624,null,Has relevant experience,Part time course,Graduate,STEM,4,100-499,Pvt Ltd,1,82,1
8608,city_28,0.939,Female,Has relevant experience,no_enrollment,Masters,STEM,7,100-499,NGO,>4,77,1
9034,city_114,0.926,Male,Has relevant experience,no_enrollment,Masters,STEM,8,10000+,Pvt Ltd,2,6,1
6655,city_67,0.855,null,Has relevant experience,Full time course,Graduate,STEM,4,Oct-49,Early Stage Startup,3,81,0
21468,city_21,0.624,null,Has relevant experience,Part time course,Masters,STEM,5,Oct-49,Early Stage Startup,3,6,1
27374,city_20,0.796,Male,No relevant experience,Full time course,High School,null,4,1000-4999,null,1,53,0
20325,city_46,0.762,Male,Has relevant experience,no_enrollment,Masters,STEM,>20,5000-9999,Pvt Ltd,>4,15,0
2953,city_73,0.754,null,Has relevant experience,no_enrollment,Graduate,STEM,5,100-499,Pvt Ltd,3,28,0
11343,city_126,0.479,null,No relevant experience,Full time course,Graduate,Other,3,null,null,3,11,1
27137,city_21,0.624,Male,No relevant experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,4,24,0
27485,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,7,100-499,Pvt Ltd,4,39,0
26540,city_16,0.91,Male,Has relevant experience,no_enrollment,Graduate,STEM,2,100-499,Pvt Ltd,1,53,0
20225,city_64,0.666,null,Has relevant experience,no_enrollment,Graduate,STEM,11,50-99,Pvt Ltd,2,84,1
29843,city_21,0.624,Female,No relevant experience,no_enrollment,Graduate,STEM,4,null,null,4,29,1
20182,city_100,0.887,Male,No relevant experience,no_enrollment,Phd,Business Degree,>20,10000+,Public Sector,null,14,0
19948,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,Other,5,10000+,Pvt Ltd,1,28,0
17369,city_21,0.624,Male,No relevant experience,Full time course,High School,null,3,null,null,never,75,0
22369,city_160,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,14,50-99,Pvt Ltd,1,30,0
25641,city_21,0.624,Male,Has relevant experience,Part time course,Graduate,STEM,13,10000+,Pvt Ltd,4,154,0
16539,city_67,0.855,null,Has relevant experience,no_enrollment,Graduate,STEM,10,50-99,Pvt Ltd,4,85,0
21754,city_71,0.884,null,No relevant experience,no_enrollment,Graduate,Arts,>20,500-999,null,2,54,0
24201,city_21,0.624,null,Has relevant experience,Full time course,Graduate,STEM,5,null,null,never,11,1
24320,city_73,0.754,Male,No relevant experience,Full time course,Graduate,STEM,6,1000-4999,Pvt Ltd,3,8,0
6428,city_165,0.903,Male,Has relevant experience,no_enrollment,Graduate,Other,12,50-99,Funded Startup,1,11,0
19315,city_103,0.92,null,Has relevant experience,no_enrollment,Graduate,Other,2,100-499,Pvt Ltd,1,162,0
25018,city_67,0.855,null,Has relevant experience,Part time course,Graduate,STEM,7,50-99,Pvt Ltd,1,63,0
14865,city_136,0.897,null,No relevant experience,Full time course,Graduate,STEM,2,null,null,1,29,1
25927,city_21,0.624,null,Has relevant experience,Full time course,Masters,STEM,4,null,null,1,64,1
7406,city_67,0.855,Male,Has relevant experience,no_enrollment,Masters,STEM,11,50-99,Pvt Ltd,2,8,0
29698,city_21,0.624,null,No relevant experience,Full time course,High School,null,3,null,null,never,280,1
27355,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,Other,6,null,null,2,18,0
33192,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,Business Degree,5,null,null,1,32,1
17819,city_21,0.624,Male,Has relevant experience,Full time course,Masters,STEM,5,null,null,1,69,0
6410,city_160,0.92,null,No relevant experience,no_enrollment,Primary School,null,3,50-99,Pvt Ltd,1,336,0
3465,city_103,0.92,Female,Has relevant experience,no_enrollment,Graduate,Humanities,3,<10,Pvt Ltd,3,13,0
1780,city_103,0.92,Male,No relevant experience,no_enrollment,null,null,5,null,null,1,41,0
1034,city_104,0.924,Male,No relevant experience,no_enrollment,High School,null,6,null,Pvt Ltd,never,20,0
10058,city_100,0.887,Male,Has relevant experience,Part time course,Graduate,STEM,7,null,null,null,33,0
814,city_16,0.91,Male,Has relevant experience,no_enrollment,Masters,STEM,14,100-499,Pvt Ltd,4,60,0
14058,city_65,0.802,Male,Has relevant experience,no_enrollment,Graduate,Humanities,10,<10,Pvt Ltd,>4,14,0
29673,city_71,0.884,Male,No relevant experience,Part time course,Masters,STEM,3,<10,Public Sector,never,22,0
23711,city_90,0.698,Male,Has relevant experience,Part time course,Graduate,STEM,19,null,null,>4,24,0
3536,city_16,0.91,Male,Has relevant experience,Full time course,Graduate,STEM,14,100-499,Pvt Ltd,2,40,0
13541,city_64,0.666,Male,No relevant experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,1,64,1
10059,city_16,0.91,Male,Has relevant experience,no_enrollment,Graduate,STEM,9,10000+,Pvt Ltd,1,56,0
758,city_65,0.802,null,Has relevant experience,Full time course,Masters,STEM,16,500-999,Pvt Ltd,4,46,0
7819,city_21,0.624,null,No relevant experience,Full time course,Graduate,STEM,6,null,null,never,12,0
12564,city_100,0.887,null,No relevant experience,no_enrollment,Graduate,Other,15,null,null,>4,12,0
19483,city_136,0.897,null,Has relevant experience,no_enrollment,Masters,STEM,2,50-99,Pvt Ltd,1,45,0
8365,city_21,0.624,Male,Has relevant experience,Full time course,Graduate,STEM,5,<10,Early Stage Startup,2,144,1
